[110ns] [0x0] [0x00001137] | lui sp,0x1 | x2 = 4096 , 0x1000

[292050ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[292080ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292100ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[292110ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[292140ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292170ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[292180ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[292230ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292240ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[292250ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[292280ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292290ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[292300ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[292310ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292340ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[292350ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[292400ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292410ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[292420ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[292450ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292460ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[292470ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[292480ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292510ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[292520ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[292570ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292580ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[292590ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[292620ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292630ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[292640ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 1 , 0x1

[292650ns] [0x208] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292680ns] [0x20C] [0x00B00793] | li a5,11 | x15 = 11 , 0xb

[292690ns] [0x210] [0x00F71663] | bne a4,a5,21c <function+0xec> | x0 = 1 , 0x1

[292740ns] [0x21C] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[292750ns] [0x220] [0x00C00793] | li a5,12 | x15 = 12 , 0xc

[292760ns] [0x224] [0x00F71663] | bne a4,a5,230 <function+0x100> | x0 = 0 , 0x0

[292810ns] [0x228] [0x04C00793] | li a5,76 | x15 = 76 , 0x4c

[292820ns] [0x22C] [0x1200006F] | j 34c <function+0x21c> | x0 = 560 , 0x230

[292830ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 76 , 0x4c

[292880ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[292890ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[292900ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[292910ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 76 , 0x4c

[292920ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 76 , 0x4c

[292930ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 17322 , 0x43aa

[292940ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 17398 , 0x43f6

[292950ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[292990ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 12 , 0xc

[293020ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 13 , 0xd

[293030ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[293060ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 13 , 0xd

[293080ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[293090ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[293120ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 13 , 0xd

[293140ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[293150ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[293160ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[293200ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[293210ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[293240ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293260ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[293270ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[293300ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293330ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[293340ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[293390ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293400ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[293410ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[293440ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293450ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[293460ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[293470ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293500ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[293510ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[293560ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293570ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[293580ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[293610ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293620ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[293630ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[293640ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293670ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[293680ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[293730ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293740ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[293750ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[293780ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293790ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[293800ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 1 , 0x1

[293810ns] [0x208] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293840ns] [0x20C] [0x00B00793] | li a5,11 | x15 = 11 , 0xb

[293850ns] [0x210] [0x00F71663] | bne a4,a5,21c <function+0xec> | x0 = 1 , 0x1

[293900ns] [0x21C] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293910ns] [0x220] [0x00C00793] | li a5,12 | x15 = 12 , 0xc

[293920ns] [0x224] [0x00F71663] | bne a4,a5,230 <function+0x100> | x0 = 1 , 0x1

[293950ns] [0x230] [0xFEC42703] | lw a4,-20(s0) | x14 = 13 , 0xd

[293960ns] [0x234] [0x00D00793] | li a5,13 | x15 = 13 , 0xd

[293970ns] [0x238] [0x00F71663] | bne a4,a5,244 <function+0x114> | x0 = 0 , 0x0

[294020ns] [0x23C] [0x04D00793] | li a5,77 | x15 = 77 , 0x4d

[294030ns] [0x240] [0x10C0006F] | j 34c <function+0x21c> | x0 = 580 , 0x244

[294040ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 77 , 0x4d

[294090ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[294100ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[294110ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[294120ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 77 , 0x4d

[294130ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 77 , 0x4d

[294140ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 17398 , 0x43f6

[294150ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 17475 , 0x4443

[294160ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[294200ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 13 , 0xd

[294230ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 14 , 0xe

[294240ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[294270ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 14 , 0xe

[294290ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[294300ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[294330ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 14 , 0xe

[294350ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[294360ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[294370ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[294410ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[294420ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[294450ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294470ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[294480ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[294510ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294540ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[294550ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[294600ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294610ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[294620ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[294650ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294660ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[294670ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[294680ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294710ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[294720ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[294770ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294780ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[294790ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[294820ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294830ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[294840ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[294850ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294880ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[294890ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[294940ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[294950ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[294960ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[294990ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[295000ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[295010ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 1 , 0x1

[295020ns] [0x208] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[295050ns] [0x20C] [0x00B00793] | li a5,11 | x15 = 11 , 0xb

[295060ns] [0x210] [0x00F71663] | bne a4,a5,21c <function+0xec> | x0 = 1 , 0x1

[295110ns] [0x21C] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[295120ns] [0x220] [0x00C00793] | li a5,12 | x15 = 12 , 0xc

[295130ns] [0x224] [0x00F71663] | bne a4,a5,230 <function+0x100> | x0 = 1 , 0x1

[295160ns] [0x230] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[295170ns] [0x234] [0x00D00793] | li a5,13 | x15 = 13 , 0xd

[295180ns] [0x238] [0x00F71663] | bne a4,a5,244 <function+0x114> | x0 = 1 , 0x1

[295190ns] [0x244] [0xFEC42703] | lw a4,-20(s0) | x14 = 14 , 0xe

[295220ns] [0x248] [0x00E00793] | li a5,14 | x15 = 14 , 0xe

[295230ns] [0x24C] [0x00F71663] | bne a4,a5,258 <function+0x128> | x0 = 0 , 0x0

[295300ns] [0x250] [0x04E00793] | li a5,78 | x15 = 78 , 0x4e

[295310ns] [0x254] [0x0F80006F] | j 34c <function+0x21c> | x0 = 600 , 0x258

[295320ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 78 , 0x4e

[295370ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[295380ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[295390ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[295400ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 78 , 0x4e

[295410ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 78 , 0x4e

[295420ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 17475 , 0x4443

[295430ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 17553 , 0x4491

[295440ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[295480ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 14 , 0xe

[295510ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 15 , 0xf

[295520ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[295550ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 15 , 0xf

[295570ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[295580ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[295610ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 15 , 0xf

[295630ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[295640ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[295650ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[295690ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[295700ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[295730ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[295750ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[295760ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[295790ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[295820ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[295830ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[295880ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[295890ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[295900ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[295930ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[295940ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[295950ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[295960ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[295990ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[296000ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[296050ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296060ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[296070ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[296100ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296110ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[296120ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[296130ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296160ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[296170ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[296220ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296230ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[296240ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[296270ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296280ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[296290ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 1 , 0x1

[296300ns] [0x208] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296330ns] [0x20C] [0x00B00793] | li a5,11 | x15 = 11 , 0xb

[296340ns] [0x210] [0x00F71663] | bne a4,a5,21c <function+0xec> | x0 = 1 , 0x1

[296390ns] [0x21C] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296400ns] [0x220] [0x00C00793] | li a5,12 | x15 = 12 , 0xc

[296410ns] [0x224] [0x00F71663] | bne a4,a5,230 <function+0x100> | x0 = 1 , 0x1

[296440ns] [0x230] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296450ns] [0x234] [0x00D00793] | li a5,13 | x15 = 13 , 0xd

[296460ns] [0x238] [0x00F71663] | bne a4,a5,244 <function+0x114> | x0 = 1 , 0x1

[296470ns] [0x244] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296500ns] [0x248] [0x00E00793] | li a5,14 | x15 = 14 , 0xe

[296510ns] [0x24C] [0x00F71663] | bne a4,a5,258 <function+0x128> | x0 = 1 , 0x1

[296560ns] [0x258] [0xFEC42703] | lw a4,-20(s0) | x14 = 15 , 0xf

[296570ns] [0x25C] [0x00F00793] | li a5,15 | x15 = 15 , 0xf

[296580ns] [0x260] [0x00F71663] | bne a4,a5,26c <function+0x13c> | x0 = 0 , 0x0

[296630ns] [0x264] [0x04F00793] | li a5,79 | x15 = 79 , 0x4f

[296640ns] [0x268] [0x0E40006F] | j 34c <function+0x21c> | x0 = 620 , 0x26c

[296650ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 79 , 0x4f

[296700ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[296710ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[296720ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[296730ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 79 , 0x4f

[296740ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 79 , 0x4f

[296750ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 17553 , 0x4491

[296760ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 17632 , 0x44e0

[296770ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[296810ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 15 , 0xf

[296840ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 16 , 0x10

[296850ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[296880ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 16 , 0x10

[296900ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[296910ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[296940ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 16 , 0x10

[296960ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[296970ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[296980ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[297020ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[297030ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[297060ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297080ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[297090ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[297120ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297150ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[297160ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[297210ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297220ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[297230ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[297260ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297270ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[297280ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[297290ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297320ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[297330ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[297380ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297390ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[297400ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[297430ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297440ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[297450ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[297460ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297490ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[297500ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[297550ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297560ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[297570ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[297600ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297610ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[297620ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 1 , 0x1

[297630ns] [0x208] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297660ns] [0x20C] [0x00B00793] | li a5,11 | x15 = 11 , 0xb

[297670ns] [0x210] [0x00F71663] | bne a4,a5,21c <function+0xec> | x0 = 1 , 0x1

[297720ns] [0x21C] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297730ns] [0x220] [0x00C00793] | li a5,12 | x15 = 12 , 0xc

[297740ns] [0x224] [0x00F71663] | bne a4,a5,230 <function+0x100> | x0 = 1 , 0x1

[297770ns] [0x230] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297780ns] [0x234] [0x00D00793] | li a5,13 | x15 = 13 , 0xd

[297790ns] [0x238] [0x00F71663] | bne a4,a5,244 <function+0x114> | x0 = 1 , 0x1

[297800ns] [0x244] [0xFEC42703] | lw a4,-20(s0) | x14 = 16 , 0x10

[297830ns] [0x248] [0x00E00793] | li a5,14 | x15 = 14 , 0xe

